ID,Warehouse_block,Mode_of_Shipment,Customer_care_calls,Customer_rating,Cost_of_the_Product,Prior_purchases,Product_importance,Gender,Discount_offered%,Weight_in_gms,Reached.on.Time_Y.N,Final_Price,Delivery_Status,Product_Tier,Shipment_Date,Discount_Amount
1068,F,Ship,4,5,162,2,medium,F,57,1715,1,69.66,On Time,Medium,2023-03-04,92.34
7414,B,Flight,5,4,245,5,low,F,5,1293,1,232.75,On Time,Low,2023-04-24,12.25
1098,F,Flight,3,2,263,3,low,F,57,2113,1,113.09,On Time,Low,2023-02-15,149.91
216,F,Ship,2,5,158,3,low,F,40,1722,1,94.8,On Time,Low,2023-09-19,63.2
390,F,Road,4,2,167,4,low,F,20,1705,1,133.6,On Time,Low,2023-08-02,33.4
10494,F,Ship,3,3,151,3,low,M,9,5082,0,137.41,Delayed,Low,2023-04-29,13.59
10135,D,Flight,4,5,211,2,low,F,4,4106,1,202.56,On Time,Low,2023-05-16,8.44
5920,B,Ship,3,3,149,3,low,M,6,4654,0,140.06,Delayed,Low,2023-03-07,8.94
10915,D,Ship,4,1,261,4,medium,F,6,4888,0,245.34,Delayed,Medium,2023-06-08,15.66
4398,F,Flight,5,2,143,4,low,F,10,5400,0,128.7,Delayed,Low,2023-02-01,14.3
1539,A,Ship,4,4,142,4,medium,M,2,1461,1,139.16,On Time,Medium,2023-04-24,2.84
175,D,Ship,3,3,242,3,low,F,51,3935,1,118.58,On Time,Low,2023-09-09,123.42
7148,F,Ship,6,4,279,4,low,M,9,1128,0,253.89,Delayed,Low,2023-12-02,25.11
7726,B,Ship,6,2,260,5,low,F,9,1667,1,236.6,On Time,Low,2023-01-16,23.4
3360,F,Ship,3,5,150,3,medium,F,4,4442,1,144,On Time,Medium,2023-07-10,6
1643,C,Flight,5,3,259,3,low,F,45,3335,1,142.45,On Time,Low,2023-04-19,116.55
2150,F,Ship,6,1,142,5,low,F,30,1464,1,99.4,On Time,Low,2023-05-23,42.6
90,F,Ship,4,1,186,4,medium,F,57,3880,1,79.98,On Time,Medium,2023-11-13,106.02
4813,D,Ship,6,4,300,4,low,F,8,1301,1,276,On Time,Low,2023-05-23,24
6323,C,Ship,3,3,176,3,low,F,1,5168,0,174.24,Delayed,Low,2023-02-19,1.76
2466,F,Flight,4,2,182,3,medium,M,14,3413,1,156.52,On Time,Medium,2023-09-29,25.48
3641,C,Ship,3,2,159,3,medium,M,4,5577,1,152.64,On Time,Medium,2023-11-16,6.36
3215,C,Ship,5,2,145,4,medium,F,9,4028,0,131.95,Delayed,Medium,2023-01-14,13.05
10182,F,Ship,6,1,267,4,low,M,9,1146,1,242.97,On Time,Low,2023-08-15,24.03
8858,F,Ship,6,4,137,8,low,F,9,4374,1,124.67,On Time,Low,2023-11-03,12.33
1335,A,Ship,3,1,198,4,medium,F,44,2848,1,110.88,On Time,Medium,2023-09-27,87.12
5918,F,Ship,5,1,252,3,medium,M,2,4339,0,246.96,Delayed,Medium,2023-11-14,5.04
5316,F,Ship,3,1,219,3,medium,M,6,4893,1,205.86,On Time,Medium,2023-06-29,13.14
9177,A,Flight,5,5,233,6,medium,F,4,1924,1,223.68,On Time,Medium,2023-06-26,9.32
4911,A,Road,2,1,188,2,low,M,5,5250,0,178.6,Delayed,Low,2023-04-03,9.4
1493,C,Road,5,1,105,5,low,M,1,1101,1,103.95,On Time,Low,2023-05-08,1.05
2293,D,Ship,3,5,268,4,high,M,5,3446,1,254.6,On Time,High,2023-03-21,13.4
9978,F,Road,3,2,256,2,low,F,7,5725,1,238.08,On Time,Low,2023-08-27,17.92
5748,F,Road,5,3,280,3,high,M,2,5273,0,274.4,Delayed,High,2023-12-29,5.6
9737,C,Flight,4,2,111,2,high,F,4,5393,0,106.56,Delayed,High,2023-03-20,4.44
7228,B,Ship,5,5,149,3,medium,M,9,5979,0,135.59,Delayed,Medium,2023-09-30,13.41
8043,A,Ship,3,3,307,5,low,F,3,1578,1,297.79,On Time,Low,2023-03-16,9.21
9186,F,Flight,7,1,287,4,medium,M,9,1150,1,261.17,On Time,Medium,2023-09-08,25.83
1844,F,Ship,3,1,267,3,low,F,57,3257,1,114.81,On Time,Low,2023-11-04,152.19
9265,D,Ship,4,3,255,4,medium,F,10,4740,0,229.5,Delayed,Medium,2023-08-02,25.5
7211,C,Ship,6,5,248,4,low,F,10,1005,0,223.2,Delayed,Low,2023-10-31,24.8
6084,F,Ship,5,1,261,4,high,F,6,4852,0,245.34,Delayed,High,2023-12-17,15.66
3453,A,Ship,5,1,123,2,low,F,9,5497,0,111.93,Delayed,Low,2023-09-08,11.07
8115,A,Ship,4,2,249,3,low,F,9,5459,1,226.59,On Time,Low,2023-11-24,22.41
5476,B,Flight,4,2,192,3,medium,F,3,4922,0,186.24,Delayed,Medium,2023-04-15,5.76
235,D,Ship,2,1,139,3,low,F,39,1582,1,84.79,On Time,Low,2023-08-09,54.21
7417,D,Ship,4,1,242,6,low,M,4,1791,1,232.32,On Time,Low,2023-09-12,9.68
5408,F,Ship,3,3,192,3,low,F,1,4180,1,190.08,On Time,Low,2023-08-11,1.92
8838,F,Ship,7,5,254,4,medium,F,6,1491,1,238.76,On Time,Medium,2023-02-26,15.24
7896,F,Ship,3,1,220,2,low,F,7,5653,0,204.6,Delayed,Low,2023-04-10,15.4
9853,D,Road,3,2,217,3,high,M,7,5910,0,201.81,Delayed,High,2023-06-07,15.19
10706,F,Ship,5,4,228,5,low,M,9,1044,0,207.48,Delayed,Low,2023-11-07,20.52
5976,F,Ship,4,1,212,2,medium,M,4,4969,0,203.52,Delayed,Medium,2023-11-12,8.48
3438,F,Flight,4,4,264,3,low,F,2,4279,1,258.72,On Time,Low,2023-11-03,5.28
4798,B,Flight,6,5,291,4,low,M,9,1413,0,264.81,Delayed,Low,2023-08-05,26.19
8722,B,Ship,4,5,198,2,medium,F,9,4108,0,180.18,Delayed,Medium,2023-09-23,17.82
2970,F,Ship,3,4,162,3,low,M,17,1700,1,134.46,On Time,Low,2023-02-21,27.54
5173,D,Ship,3,2,201,3,high,M,6,5165,1,188.94,On Time,High,2023-03-12,12.06
10893,A,Ship,4,5,167,2,low,F,7,5800,0,155.31,Delayed,Low,2023-11-27,11.69
4580,F,Ship,4,3,142,3,medium,F,6,5930,0,133.48,Delayed,Medium,2023-05-04,8.52
7158,F,Ship,7,2,295,4,low,F,10,1587,0,265.5,Delayed,Low,2023-10-21,29.5
5062,B,Road,4,2,222,3,low,M,4,5919,0,213.12,Delayed,Low,2023-10-25,8.88
8962,B,Ship,6,4,257,6,low,F,7,4265,0,239.01,Delayed,Low,2023-04-13,17.99
9380,F,Ship,6,1,144,4,low,F,5,5121,0,136.8,Delayed,Low,2023-05-31,7.2
3800,F,Ship,4,3,247,2,medium,F,3,4862,1,239.59,On Time,Medium,2023-02-06,7.41
9732,F,Flight,5,5,173,2,low,M,7,4716,0,160.89,Delayed,Low,2023-11-01,12.11
3615,A,Ship,3,3,203,2,low,M,1,5244,0,200.97,Delayed,Low,2023-07-27,2.03
3563,C,Flight,3,1,203,3,medium,F,3,4137,0,196.91,Delayed,Medium,2023-06-12,6.09
5324,F,Road,4,4,238,3,medium,F,5,4724,1,226.1,On Time,Medium,2023-05-24,11.9
3534,F,Ship,5,1,245,3,low,M,6,4343,1,230.3,On Time,Low,2023-02-04,14.7
2314,B,Road,6,4,174,3,medium,F,14,1651,1,149.64,On Time,Medium,2023-04-04,24.36
3583,D,Ship,3,4,182,3,medium,F,2,5281,1,178.36,On Time,Medium,2023-07-16,3.64
4319,C,Ship,4,4,249,10,medium,F,2,4190,0,244.02,Delayed,Medium,2023-01-25,4.98
5161,D,Ship,4,2,157,4,low,F,6,4964,0,147.58,Delayed,Low,2023-12-08,9.42
9704,F,Road,7,3,274,5,low,F,9,1764,0,249.34,Delayed,Low,2023-03-12,24.66
3510,F,Ship,2,3,192,3,medium,F,8,5787,1,176.64,On Time,Medium,2023-11-09,15.36
248,F,Road,2,4,160,3,low,F,50,1030,1,80,On Time,Low,2023-01-01,80
5819,C,Ship,5,5,273,4,low,M,7,4064,1,253.89,On Time,Low,2023-03-24,19.11
619,D,Ship,4,1,133,4,medium,M,64,1834,1,47.88,On Time,Medium,2023-04-03,85.12
3852,F,Flight,2,3,263,3,medium,F,10,4779,0,236.7,Delayed,Medium,2023-02-23,26.3
6332,F,Ship,3,4,239,4,medium,F,8,4537,0,219.88,Delayed,Medium,2023-09-03,19.12
9682,B,Ship,4,3,232,5,low,F,9,1856,0,211.12,Delayed,Low,2023-07-30,20.88
9473,C,Ship,4,1,141,3,low,F,6,5273,0,132.54,Delayed,Low,2023-05-09,8.46
4241,C,Road,3,1,235,4,high,M,7,4833,1,218.55,On Time,High,2023-03-02,16.45
10307,C,Ship,4,2,174,3,low,M,4,5625,0,167.04,Delayed,Low,2023-08-18,6.96
8058,F,Road,4,3,136,3,low,M,6,4911,1,127.84,On Time,Low,2023-06-27,8.16
10490,F,Ship,3,2,169,2,low,M,6,4033,0,158.86,Delayed,Low,2023-09-18,10.14
10156,B,Ship,4,4,170,3,medium,M,4,4062,0,163.2,Delayed,Medium,2023-08-27,6.8
201,A,Ship,2,3,139,3,low,M,9,1471,1,126.49,On Time,Low,2023-03-21,12.51
7597,D,Ship,3,5,224,2,low,F,10,4380,1,201.6,On Time,Low,2023-08-16,22.4
5213,C,Flight,4,2,229,4,medium,M,3,5340,0,222.13,Delayed,Medium,2023-06-01,6.87
4382,F,Flight,3,1,224,2,low,M,9,4007,1,203.84,On Time,Low,2023-09-22,20.16
9287,C,Ship,3,4,180,3,low,M,2,5659,1,176.4,On Time,Low,2023-12-30,3.6
4246,B,Flight,3,1,191,3,low,M,1,4705,0,189.09,Delayed,Low,2023-06-09,1.91
5468,F,Road,6,3,304,5,medium,F,6,1184,0,285.76,Delayed,Medium,2023-10-16,18.24
10428,F,Flight,3,4,149,3,medium,F,3,4540,0,144.53,Delayed,Medium,2023-01-15,4.47
6472,B,Ship,4,4,266,3,low,M,3,5531,1,258.02,On Time,Low,2023-02-01,7.98
5105,C,Ship,2,5,175,5,low,F,8,4269,0,161,Delayed,Low,2023-08-16,14
9899,C,Ship,2,1,285,3,high,F,7,4999,0,265.05,Delayed,High,2023-04-24,19.95
7793,C,Road,3,1,194,3,medium,F,4,5383,1,186.24,On Time,Medium,2023-01-11,7.76
2476,B,Flight,5,3,265,3,medium,M,30,2293,1,185.5,On Time,Medium,2023-04-29,79.5
10918,B,Ship,4,1,225,5,low,M,3,1488,0,218.25,Delayed,Low,2023-03-24,6.75
3898,B,Ship,4,4,207,3,low,M,9,4314,0,188.37,Delayed,Low,2023-09-11,18.63
5658,F,Ship,4,4,217,5,medium,M,6,5891,1,203.98,On Time,Medium,2023-09-11,13.02
4781,C,Road,3,5,244,2,medium,M,8,5715,1,224.48,On Time,Medium,2023-09-15,19.52
2196,F,Flight,3,5,169,3,medium,M,13,1934,1,147.03,On Time,Medium,2023-06-06,21.97
9393,A,Ship,4,5,157,2,medium,F,1,5054,0,155.43,Delayed,Medium,2023-06-15,1.57
3628,B,Ship,5,3,197,4,low,F,6,4184,0,185.18,Delayed,Low,2023-03-17,11.82
4937,C,Flight,5,2,198,3,low,F,7,5768,1,184.14,On Time,Low,2023-04-24,13.86
10552,B,Flight,5,3,119,2,low,M,8,5290,1,109.48,On Time,Low,2023-02-03,9.52
3264,F,Road,4,3,209,3,medium,M,7,4104,1,194.37,On Time,Medium,2023-09-12,14.63
2563,D,Ship,4,3,191,3,high,F,45,3714,1,105.05,On Time,High,2023-07-26,85.95
7483,D,Ship,4,2,263,5,low,F,5,1874,0,249.85,Delayed,Low,2023-07-25,13.15
7325,C,Ship,3,1,212,2,medium,M,7,5022,0,197.16,Delayed,Medium,2023-07-06,14.84
4820,F,Ship,6,5,310,4,medium,M,1,1105,1,306.9,On Time,Medium,2023-04-22,3.1
1772,F,Road,3,3,242,3,low,F,7,3127,1,225.06,On Time,Low,2023-10-03,16.94
5760,F,Flight,6,5,268,4,low,F,2,1324,0,262.64,Delayed,Low,2023-04-19,5.36
3455,C,Ship,4,4,149,3,low,F,8,5658,1,137.08,On Time,Low,2023-11-24,11.92
6654,F,Ship,5,1,179,2,low,F,3,5417,0,173.63,Delayed,Low,2023-05-14,5.37
5629,D,Flight,5,4,135,2,low,M,5,5834,0,128.25,Delayed,Low,2023-02-20,6.75
6780,F,Ship,4,4,273,3,low,F,3,5749,1,264.81,On Time,Low,2023-09-04,8.19
5483,C,Flight,5,4,217,2,medium,M,4,4380,1,208.32,On Time,Medium,2023-11-27,8.68
5540,F,Ship,3,3,226,3,low,M,4,5048,0,216.96,Delayed,Low,2023-12-22,9.04
1263,A,Ship,3,3,187,3,low,F,63,2481,1,69.19,On Time,Low,2023-08-13,117.81
7819,D,Flight,2,2,215,5,medium,M,3,5185,1,208.55,On Time,Medium,2023-11-09,6.45
10060,B,Ship,4,5,155,3,low,F,10,5315,1,139.5,On Time,Low,2023-04-16,15.5
7055,C,Ship,4,2,181,3,medium,M,6,5964,0,170.14,Delayed,Medium,2023-08-29,10.86
3645,A,Ship,4,5,171,4,medium,F,4,4151,0,164.16,Delayed,Medium,2023-08-25,6.84
7885,D,Ship,3,1,222,3,low,M,1,5362,1,219.78,On Time,Low,2023-06-18,2.22
2972,F,Ship,5,3,145,2,medium,M,6,1965,1,136.3,On Time,Medium,2023-04-09,8.7
6861,A,Flight,4,2,249,6,low,F,9,1673,1,226.59,On Time,Low,2023-07-30,22.41
7250,F,Road,3,2,208,2,high,M,1,4999,0,205.92,Delayed,High,2023-11-05,2.08
8994,F,Ship,3,4,260,3,low,F,8,5215,0,239.2,Delayed,Low,2023-11-23,20.8
8034,F,Ship,5,2,248,5,low,F,3,1046,1,240.56,On Time,Low,2023-11-12,7.44
4892,F,Ship,3,4,197,2,low,F,3,4865,0,191.09,Delayed,Low,2023-11-16,5.91
3466,B,Ship,4,4,202,3,medium,M,2,4299,1,197.96,On Time,Medium,2023-09-27,4.04
5991,A,Ship,3,2,153,3,medium,M,6,4056,0,143.82,Delayed,Medium,2023-04-23,9.18
582,F,Ship,4,2,216,2,medium,F,22,3024,1,168.48,On Time,Medium,2023-06-04,47.52
4884,F,Ship,2,1,138,2,low,M,8,4932,1,126.96,On Time,Low,2023-06-20,11.04
8355,A,Flight,6,4,279,4,low,F,10,1462,1,251.1,On Time,Low,2023-05-19,27.9
2651,C,Ship,4,1,274,4,medium,F,42,2430,1,158.92,On Time,Medium,2023-09-04,115.08
4415,C,Ship,3,3,262,2,medium,F,10,5032,0,235.8,Delayed,Medium,2023-08-29,26.2
2624,F,Ship,4,1,152,3,high,M,26,1464,1,112.48,On Time,High,2023-03-23,39.52
1065,A,Ship,3,2,147,4,low,M,13,1657,1,127.89,On Time,Low,2023-10-18,19.11
9513,A,Ship,4,5,102,5,low,F,3,5767,0,98.94,Delayed,Low,2023-11-06,3.06
3825,A,Road,4,2,245,2,low,M,1,5978,0,242.55,Delayed,Low,2023-05-18,2.45
746,F,Ship,7,5,243,5,medium,M,28,1100,1,174.96,On Time,Medium,2023-12-12,68.04
1337,C,Ship,3,1,140,4,low,M,27,1184,1,102.2,On Time,Low,2023-05-15,37.8
3375,A,Ship,4,1,157,2,medium,M,3,5801,0,152.29,Delayed,Medium,2023-07-14,4.71
2774,F,Ship,5,5,171,3,high,M,14,1554,1,147.06,On Time,High,2023-06-01,23.94
353,C,Ship,2,2,267,3,medium,M,15,2481,1,226.95,On Time,Medium,2023-08-06,40.05
9705,A,Road,5,2,272,5,low,M,8,1317,0,250.24,Delayed,Low,2023-10-20,21.76
3293,C,Flight,2,4,139,4,high,M,3,5041,0,134.83,Delayed,High,2023-12-10,4.17
1211,C,Road,5,5,128,5,low,M,34,1008,1,84.48,On Time,Low,2023-12-13,43.52
9559,D,Ship,3,5,157,4,medium,F,2,4640,0,153.86,Delayed,Medium,2023-10-28,3.14
10714,B,Ship,5,5,221,5,low,F,8,1123,1,203.32,On Time,Low,2023-10-24,17.68
3451,D,Ship,4,3,246,3,low,F,5,5118,0,233.7,Delayed,Low,2023-04-26,12.3
5501,C,Ship,6,4,304,4,low,M,7,1226,1,282.72,On Time,Low,2023-02-25,21.28
9735,A,Flight,3,5,223,4,high,F,7,5042,1,207.39,On Time,High,2023-06-23,15.61
8737,D,Ship,4,4,229,2,low,F,9,5672,1,208.39,On Time,Low,2023-03-19,20.61
6369,A,Ship,4,2,247,4,high,F,9,4588,1,224.77,On Time,High,2023-03-05,22.23
9501,A,Ship,4,2,201,3,medium,F,4,4613,0,192.96,Delayed,Medium,2023-06-17,8.04
9997,D,Flight,3,1,265,3,medium,F,10,4244,0,238.5,Delayed,Medium,2023-03-20,26.5
4334,F,Ship,5,4,255,6,low,M,3,4638,0,247.35,Delayed,Low,2023-02-04,7.65
4517,C,Flight,3,1,255,7,low,F,3,4477,0,247.35,Delayed,Low,2023-08-27,7.65
1545,A,Ship,3,5,175,2,low,M,59,1051,1,71.75,On Time,Low,2023-08-15,103.25
8117,C,Ship,6,4,224,4,low,F,6,4493,0,210.56,Delayed,Low,2023-02-19,13.44
6508,B,Ship,6,4,309,4,low,M,9,1771,1,281.19,On Time,Low,2023-10-13,27.81
171,A,Ship,4,3,185,3,medium,F,10,2263,1,166.5,On Time,Medium,2023-06-09,18.5
4963,D,Ship,4,5,169,4,low,M,6,4168,1,158.86,On Time,Low,2023-04-20,10.14
3633,A,Ship,3,1,205,2,medium,F,2,5322,0,200.9,Delayed,Medium,2023-10-19,4.1
10277,C,Flight,4,3,176,5,low,M,2,5751,1,172.48,On Time,Low,2023-08-18,3.52
7240,B,Road,3,5,142,3,low,F,2,4619,0,139.16,Delayed,Low,2023-04-21,2.84
9139,D,Ship,4,1,231,5,medium,M,6,1231,0,217.14,Delayed,Medium,2023-06-01,13.86
2727,A,Road,2,3,126,4,high,F,3,1364,1,122.22,On Time,High,2023-06-10,3.78
7252,B,Road,3,1,190,3,low,F,1,5065,1,188.1,On Time,Low,2023-12-07,1.9
10108,B,Ship,3,5,209,3,high,F,4,5413,0,200.64,Delayed,High,2023-01-07,8.36
10317,A,Ship,3,2,211,2,low,M,4,4978,1,202.56,On Time,Low,2023-02-08,8.44
6145,D,Road,5,5,161,3,low,F,1,4470,1,159.39,On Time,Low,2023-10-17,1.61
4111,D,Flight,3,2,240,3,medium,M,2,4804,0,235.2,Delayed,Medium,2023-08-06,4.8
7767,A,Ship,6,3,282,4,low,M,9,1417,1,256.62,On Time,Low,2023-10-28,25.38
10905,A,Ship,4,2,218,2,low,M,4,4299,1,209.28,On Time,Low,2023-04-10,8.72
9658,B,Ship,4,3,275,5,medium,M,5,1329,0,261.25,Delayed,Medium,2023-01-14,13.75
2130,F,Ship,4,4,165,5,low,M,21,1727,1,130.35,On Time,Low,2023-05-11,34.65
4918,B,Road,4,5,244,4,medium,F,2,5365,1,239.12,On Time,Medium,2023-03-18,4.88
9844,B,Road,5,4,260,3,low,M,8,4535,0,239.2,Delayed,Low,2023-02-18,20.8
933,A,Road,3,5,242,3,medium,F,3,2268,1,234.74,On Time,Medium,2023-02-18,7.26
2336,F,Flight,5,5,273,3,medium,F,18,2415,1,223.86,On Time,Medium,2023-05-16,49.14
6414,F,Road,4,2,146,3,low,F,4,5659,0,140.16,Delayed,Low,2023-10-21,5.84
3747,A,Ship,2,2,180,2,high,M,1,4407,0,178.2,Delayed,High,2023-09-22,1.8
1533,A,Ship,3,5,166,3,high,F,31,1117,1,114.54,On Time,High,2023-01-20,51.46
4392,F,Flight,4,2,185,5,low,M,7,4694,1,172.05,On Time,Low,2023-01-05,12.95
8644,B,Flight,6,4,303,5,low,M,5,1195,1,287.85,On Time,Low,2023-02-25,15.15
8739,A,Ship,4,3,196,3,medium,F,8,5541,0,180.32,Delayed,Medium,2023-07-01,15.68
10382,F,Ship,4,2,265,3,medium,F,1,5385,0,262.35,Delayed,Medium,2023-07-06,2.65
10592,F,Ship,4,2,222,2,low,M,1,5028,1,219.78,On Time,Low,2023-02-01,2.22
10815,A,Road,5,1,174,5,medium,F,6,4677,0,163.56,Delayed,Medium,2023-11-29,10.44
4622,F,Ship,3,3,149,4,medium,F,3,5944,1,144.53,On Time,Medium,2023-06-08,4.47
2068,B,Flight,2,4,225,10,high,M,46,2690,1,121.5,On Time,High,2023-05-01,103.5
4823,C,Ship,6,3,260,4,medium,M,9,1800,0,236.6,Delayed,Medium,2023-12-13,23.4
8590,B,Ship,3,2,195,10,low,F,9,4256,0,177.45,Delayed,Low,2023-02-09,17.55
3543,A,Road,5,3,174,3,medium,F,7,5510,1,161.82,On Time,Medium,2023-05-19,12.18
10626,F,Ship,3,2,228,2,medium,M,2,5640,0,223.44,Delayed,Medium,2023-07-13,4.56
7136,F,Flight,4,4,153,3,low,M,5,4624,0,145.35,Delayed,Low,2023-03-31,7.65
6337,D,Ship,5,4,264,3,medium,M,10,4025,1,237.6,On Time,Medium,2023-11-21,26.4
62,F,Ship,3,3,179,3,medium,M,52,1158,1,85.92,On Time,Medium,2023-01-13,93.08
8237,C,Flight,5,1,264,6,high,F,4,5337,0,253.44,Delayed,High,2023-03-11,10.56
3635,C,Ship,3,3,225,4,low,M,10,5690,0,202.5,Delayed,Low,2023-04-13,22.5
6921,A,Ship,6,3,245,4,low,M,10,1798,0,220.5,Delayed,Low,2023-10-04,24.5
7966,B,Ship,5,4,223,3,medium,M,7,5738,0,207.39,Delayed,Medium,2023-10-23,15.61
7962,F,Flight,7,1,308,4,medium,M,5,1705,0,292.6,Delayed,Medium,2023-11-13,15.4
199,D,Ship,2,3,142,3,medium,F,38,7640,1,88.04,On Time,Medium,2023-11-27,53.96
8246,F,Ship,3,5,174,2,low,F,4,5692,0,167.04,Delayed,Low,2023-02-18,6.96
6724,B,Flight,5,4,99,2,high,F,4,4259,0,95.04,Delayed,High,2023-03-22,3.96
8757,A,Road,3,1,154,3,medium,M,4,4631,0,147.84,Delayed,Medium,2023-02-17,6.16
2459,C,Road,2,5,168,3,low,M,37,1717,1,105.84,On Time,Low,2023-09-22,62.16
9111,A,Ship,3,1,153,2,low,M,6,4996,0,143.82,Delayed,Low,2023-11-02,9.18
6317,C,Flight,7,3,310,4,medium,F,8,1497,0,285.2,Delayed,Medium,2023-05-04,24.8
8119,D,Ship,4,5,163,2,medium,F,10,5529,1,146.7,On Time,Medium,2023-04-23,16.3
5186,F,Road,5,4,172,3,low,F,3,5064,1,166.84,On Time,Low,2023-10-02,5.16
5026,B,Ship,6,5,292,4,low,M,4,1762,1,280.32,On Time,Low,2023-11-03,11.68
9702,F,Road,6,5,281,4,medium,M,5,1484,0,266.95,Delayed,Medium,2023-12-15,14.05
5816,F,Ship,5,3,218,3,medium,F,4,4198,1,209.28,On Time,Medium,2023-09-17,8.72
4677,A,Ship,3,5,216,3,high,F,2,4242,0,211.68,Delayed,High,2023-11-08,4.32
8684,F,Ship,6,3,267,4,medium,M,2,5917,1,261.66,On Time,Medium,2023-05-30,5.34
9073,D,Ship,5,4,137,2,low,M,7,5338,1,127.41,On Time,Low,2023-03-17,9.59
3504,F,Ship,4,2,209,2,medium,F,1,5337,0,206.91,Delayed,Medium,2023-03-11,2.09
9426,F,Ship,4,5,251,5,medium,M,10,1683,1,225.9,On Time,Medium,2023-04-05,25.1
5837,C,Ship,4,2,168,3,low,M,3,4653,1,162.96,On Time,Low,2023-09-27,5.04
9433,D,Road,6,3,271,4,low,F,2,1364,1,265.58,On Time,Low,2023-04-13,5.42
8804,F,Ship,3,5,195,2,medium,F,9,5832,0,177.45,Delayed,Medium,2023-10-02,17.55
7725,A,Ship,6,1,247,4,low,F,4,1623,1,237.12,On Time,Low,2023-07-07,9.88
6965,C,Road,2,4,108,5,high,M,5,4874,1,102.6,On Time,High,2023-02-07,5.4
4952,F,Ship,5,4,250,2,low,F,10,4277,0,225,Delayed,Low,2023-09-08,25
8348,F,Road,7,2,297,4,low,F,7,1383,1,276.21,On Time,Low,2023-07-21,20.79
4387,D,Flight,3,2,257,2,medium,F,1,4132,1,254.43,On Time,Medium,2023-09-16,2.57
1481,C,Road,4,1,226,3,low,F,28,2211,1,162.72,On Time,Low,2023-09-08,63.28
8175,A,Ship,5,5,198,2,medium,M,9,4526,0,180.18,Delayed,Medium,2023-05-26,17.82
5092,B,Ship,4,4,157,3,medium,F,10,5041,1,141.3,On Time,Medium,2023-08-05,15.7
8616,F,Road,4,5,239,5,low,M,7,1380,0,222.27,Delayed,Low,2023-12-25,16.73
9573,A,Road,3,1,195,5,low,F,4,4034,0,187.2,Delayed,Low,2023-09-13,7.8
1226,F,Road,3,1,135,2,medium,M,7,1316,1,125.55,On Time,Medium,2023-09-01,9.45
3278,F,Road,5,5,156,3,low,F,5,5398,1,148.2,On Time,Low,2023-11-15,7.8
5521,D,Ship,6,5,301,4,medium,F,2,1943,0,294.98,Delayed,Medium,2023-10-06,6.02
1311,A,Ship,6,2,142,3,low,F,54,1332,1,65.32,On Time,Low,2023-03-27,76.68
5237,C,Ship,5,5,259,3,medium,F,1,4608,0,256.41,Delayed,Medium,2023-05-21,2.59
7558,B,Ship,4,3,266,3,high,F,2,5298,0,260.68,Delayed,High,2023-10-15,5.32
8861,C,Ship,7,1,307,4,low,M,4,1371,1,294.72,On Time,Low,2023-08-31,12.28
7526,F,Road,4,3,174,3,low,F,3,4846,1,168.78,On Time,Low,2023-03-15,5.22
6700,B,Road,5,2,173,2,high,F,10,4741,0,155.7,Delayed,High,2023-03-08,17.3
10728,F,Ship,5,4,219,5,low,M,10,1363,1,197.1,On Time,Low,2023-11-18,21.9
2024,F,Ship,3,4,208,2,low,F,37,2537,1,131.04,On Time,Low,2023-04-09,76.96
2935,D,Ship,4,3,135,3,low,F,15,1008,1,114.75,On Time,Low,2023-06-01,20.25
6017,C,Road,5,3,249,4,medium,M,1,1014,1,246.51,On Time,Medium,2023-10-25,2.49
9651,A,Ship,6,1,117,7,medium,F,4,4211,0,112.32,Delayed,Medium,2023-07-18,4.68
6415,D,Road,5,2,168,2,low,F,10,5225,1,151.2,On Time,Low,2023-07-19,16.8
1174,B,Ship,4,3,171,6,medium,F,9,1909,1,155.61,On Time,Medium,2023-12-03,15.39
8545,D,Ship,3,1,188,4,medium,F,8,5884,1,172.96,On Time,Medium,2023-07-21,15.04
433,D,Ship,6,4,205,3,low,F,44,2064,1,114.8,On Time,Low,2023-11-10,90.2
5812,B,Ship,5,4,285,2,low,M,2,4505,1,279.3,On Time,Low,2023-03-09,5.7
8692,B,Ship,4,2,150,2,low,F,2,5301,0,147,Delayed,Low,2023-01-25,3
3883,D,Ship,5,3,282,3,medium,M,5,4644,1,267.9,On Time,Medium,2023-05-08,14.1
4939,D,Flight,4,4,185,3,high,F,6,4238,1,173.9,On Time,High,2023-02-12,11.1
4715,C,Ship,4,2,242,3,medium,M,8,4644,1,222.64,On Time,Medium,2023-04-16,19.36
10122,F,Road,3,3,274,4,medium,F,7,4828,0,254.82,Delayed,Medium,2023-02-22,19.18
9232,B,Ship,4,3,235,3,medium,F,4,4739,0,225.6,Delayed,Medium,2023-02-11,9.4
9711,A,Road,7,1,264,4,medium,F,2,1540,0,258.72,Delayed,Medium,2023-08-12,5.28
10809,A,Road,2,4,155,5,low,M,9,1740,1,141.05,On Time,Low,2023-10-21,13.95
4742,F,Ship,3,5,221,2,low,F,6,5289,0,207.74,Delayed,Low,2023-12-18,13.26
1204,B,Ship,4,1,257,3,low,M,47,1308,1,136.21,On Time,Low,2023-11-10,120.79
3691,D,Road,4,4,251,3,high,F,5,5460,0,238.45,Delayed,High,2023-09-19,12.55
8510,F,Flight,3,2,233,4,medium,M,1,5886,0,230.67,Delayed,Medium,2023-12-07,2.33
348,F,Ship,5,3,186,2,medium,F,58,2259,1,78.12,On Time,Medium,2023-08-31,107.88
